"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0019219",42,"GO:0009889",0.65736,0,"regulation of nucleobase-containing compound metabolic process","regulation of biosynthetic process",0.83228421900161,0.280571428571429,0.785
"GO:0050803",93,"GO:0065008",0.65526,22,"regulation of synapse structure or activity","regulation of biological quality",0.926170692431562,0.26,0.777
"GO:2000331",93,"GO:0065008",0.65508,26,"regulation of terminal button organization","regulation of biological quality",0.892210950080515,0.354571428571429,0.619
"GO:0051223",89,"GO:0051050",0.65494,1,"regulation of protein transport","positive regulation of transport",0.879166666666667,0.283,0.781
"GO:0046843",94,"GO:0048859",0.65457,58,"dorsal appendage formation","formation of anatomical boundary",0.867078099838969,0.417818181818182,0.607
"GO:0016477",78,"GO:0008354",0.65431,63,"cell migration","germ cell migration",0.974364734299517,0.298555555555556,0.816
"GO:0070983",90,"GO:0032989",0.65402,24,"dendrite guidance","cellular component morphogenesis",0.868803542673108,0.365333333333333,0.661
"GO:0050793",171,"GO:0022603",0.65155,3,"regulation of developmental process","regulation of anatomical structure morphogenesis",0.857628019323671,0.46525,0.82
"GO:0048638",27,"GO:0045926",0.65002,5,"regulation of developmental growth","negative regulation of growth",0.862594202898551,0.214,0.853
"GO:0032990",90,"GO:0032989",0.64808,0,"cell part morphogenesis","cellular component morphogenesis",0.916855877616747,0.222083333333333,0.954
"GO:0007507",62,"GO:0007507",0.64666,50,"heart development","heart development",0.907621578099839,0.465333333333333,0
"GO:0048285",173,"GO:0071840",0.64648,0,"organelle fission","cellular component organization or biogenesis",0.942338164251208,0.452,0.508
"GO:0007169",37,"GO:0008593",0.64535,39,"transmembrane receptor protein tyrosine kinase signaling pathway","regulation of Notch signaling pathway",0.867737520128824,0.3035,0.641
"GO:0032103",133,"GO:0032103",0.64458,0,"positive regulation of response to external stimulus","positive regulation of response to external stimulus",0.865506441223832,0.330333333333333,0
"GO:0007444",135,"GO:0035222",0.64112,31,"imaginal disc development","wing disc pattern formation",0.916845410628019,0.3433,0.743
"GO:0006396",149,"GO:0008380",0.64067,135,"RNA processing","RNA splicing",0.908131239935588,0.300666666666667,0.873
"GO:0048858",90,"GO:0032989",0.6385,0,"cell projection morphogenesis","cellular component morphogenesis",0.867756843800322,0.221083333333333,0.953
"GO:0000280",173,"GO:0071840",0.63813,4,"nuclear division","cellular component organization or biogenesis",0.942685990338164,0.455833333333333,0.503
"GO:0016200",7,"GO:0050918",0.63596,5,"synaptic target attraction","positive chemotaxis",0.855704508856683,0.328,0.974
"GO:0000209",41,"GO:0016570",0.63273,122,"protein polyubiquitination","histone modification",0.942400161030596,0.331666666666667,0.696
"GO:0007525",25,"GO:0007525",0.63244,25,"somatic muscle development","somatic muscle development",0.943435587761675,0.314,0
"GO:0006909",115,"GO:0016192",0.63231,25,"phagocytosis","vesicle-mediated transport",0.952883252818035,0.4625,0.698
"GO:0019932",71,"GO:0019932",0.63082,0,"second-messenger-mediated signaling","second-messenger-mediated signaling",0.888859903381643,0.5235,0
"GO:0008356",156,"GO:0051301",0.62903,28,"asymmetric cell division","cell division",0.980450080515298,0.289444444444444,0.884
"GO:0098728",156,"GO:0051301",0.62876,0,"germline stem cell asymmetric division","cell division",0.896942028985507,0.197444444444444,0.767
"GO:0090304",169,"GO:0046483",0.62834,0,"nucleic acid metabolic process","heterocycle metabolic process",0.902357487922705,0.3406,0.85
"GO:0002831",81,"GO:0009617",0.62747,0,"regulation of response to biotic stimulus","response to bacterium",0.885500805152979,0.322615384615385,0.797
"GO:0043474",161,"GO:0042440",0.62697,0,"pigment metabolic process involved in pigmentation","pigment metabolic process",0.959213365539452,0.171625,0.912
"GO:0043324",161,"GO:0042440",0.62697,0,"pigment metabolic process involved in developmental pigmentation","pigment metabolic process",0.959157004830918,0.17125,0.91
"GO:0042441",161,"GO:0042440",0.62697,1,"eye pigment metabolic process","pigment metabolic process",0.959157004830918,0.17125,0.91
"GO:0030010",139,"GO:0030010",0.6262,10,"establishment of cell polarity","establishment of cell polarity",0.983289855072464,0.371333333333333,0
"GO:0051241",57,"GO:0045995",0.62522,0,"negative regulation of multicellular organismal process","regulation of embryonic development",0.865747181964573,0.3225625,0.651
"GO:0048132",156,"GO:0051301",0.62402,20,"female germ-line stem cell asymmetric division","cell division",0.898800322061192,0.213222222222222,0.747
"GO:0048856",154,"GO:0009653",0.62158,26,"anatomical structure development","anatomical structure morphogenesis",0.916854267310789,0.4432,0.636
"GO:0030031",69,"GO:0008283",0.61943,19,"cell projection assembly","cell population proliferation",0.931760869565217,0.46875,0.777
"GO:0017145",156,"GO:0051301",0.61887,3,"stem cell division","cell division",0.980934782608696,0.218555555555556,0.826
"GO:0009996",59,"GO:0048663",0.6179,4,"negative regulation of cell fate specification","neuron fate commitment",0.858413043478261,0.333714285714286,0.647
"GO:0035282",178,"GO:0009953",0.61464,11,"segmentation","dorsal/ventral pattern formation",0.906171497584541,0.3295,0.754
"GO:0007316",143,"GO:0007316",0.61463,4,"pole plasm RNA localization","pole plasm RNA localization",0.807778582930757,0.22,0
"GO:0050920",7,"GO:0050918",0.61445,0,"regulation of chemotaxis","positive chemotaxis",0.882359903381642,0.216421052631579,0.804
"GO:0050794",185,"GO:0065007",0.61378,0,"regulation of cellular process","biological regulation",0.883775362318841,0.538666666666667,0.676
"GO:0015698",184,"GO:0015698",0.61365,0,"inorganic anion transport","inorganic anion transport",0.964135265700483,1,0
"GO:0009605",180,"GO:0071496",0.61348,0,"response to external stimulus","cellular response to external stimulus",0.933449275362319,0.423666666666667,0.693
"GO:0019094",143,"GO:0007316",0.61213,7,"pole plasm mRNA localization","pole plasm RNA localization",0.80484460547504,0.221,0.995
"GO:0030865",170,"GO:0030865",0.61173,2,"cortical cytoskeleton organization","cortical cytoskeleton organization",0.947590982286634,0.5065,0
"GO:0048569",164,"GO:0009887",0.61053,0,"post-embryonic animal organ development","animal organ morphogenesis",0.91952576489533,0.4725,0.684
"GO:0080135",38,"GO:0031347",0.61018,0,"regulation of cellular response to stress","regulation of defense response",0.877388888888889,0.21475,0.837
"GO:0007265",9,"GO:0007264",0.60931,27,"Ras protein signal transduction","small GTPase mediated signal transduction",0.876292270531401,0.231545454545454,0.976
"GO:2000026",57,"GO:0045995",0.60865,0,"regulation of multicellular organismal development","regulation of embryonic development",0.839169082125604,0.2979375,0.835
"GO:0007274",73,"GO:1900073",0.60795,65,"neuromuscular synaptic transmission","regulation of neuromuscular synaptic transmission",0.913871980676328,0.343,0.92
"GO:0043954",183,"GO:0043954",0.60794,0,"cellular component maintenance","cellular component maintenance",0.959909822866345,1,0
"GO:0050804",73,"GO:1900073",0.60792,32,"modulation of chemical synaptic transmission","regulation of neuromuscular synaptic transmission",0.897086956521739,0.269909090909091,0.853
"GO:1903429",14,"GO:0045595",0.60757,0,"regulation of cell maturation","regulation of cell differentiation",0.867343800322061,0.349041666666667,0.764
"GO:0007614",114,"GO:0007612",0.60706,28,"short-term memory","learning",0.938162640901771,0.3535625,0.751
"GO:0008284",147,"GO:0031344",0.60543,52,"positive regulation of cell population proliferation","regulation of cell projection organization",0.891942834138486,0.3176,0.828
"GO:0045451",143,"GO:0007316",0.60465,47,"pole plasm oskar mRNA localization","pole plasm RNA localization",0.806769726247987,0.226833333333333,0.985
"GO:0031323",42,"GO:0009889",0.60444,0,"regulation of cellular metabolic process","regulation of biosynthetic process",0.838522544283414,0.2545,0.863
"GO:0007584",129,"GO:0042594",0.60433,5,"response to nutrient","response to starvation",0.941753623188406,0.3395,0.809
"GO:0080090",42,"GO:0009889",0.60348,0,"regulation of primary metabolic process","regulation of biosynthetic process",0.856532206119163,0.281214285714286,0.819
"GO:0007030",163,"GO:0007030",0.60297,93,"Golgi organization","Golgi organization",0.950987117552335,0.6345,0
"GO:0045596",14,"GO:0045595",0.6024,3,"negative regulation of cell differentiation","regulation of cell differentiation",0.838012882447665,0.23425,0.898
"GO:0006030",11,"GO:0006022",0.60164,0,"chitin metabolic process","aminoglycan metabolic process",0.951688405797101,0.310833333333333,0.931
"GO:0042659",59,"GO:0048663",0.60057,11,"regulation of cell fate specification","neuron fate commitment",0.870032206119163,0.309571428571429,0.681
"GO:0051253",50,"GO:0051253",0.60055,0,"negative regulation of RNA metabolic process","negative regulation of RNA metabolic process",0.839800322061192,0.2126875,0
"GO:0038127",37,"GO:0008593",0.59962,0,"ERBB signaling pathway","regulation of Notch signaling pathway",0.88321578099839,0.359666666666667,0.565
"GO:0007173",37,"GO:0008593",0.59962,54,"epidermal growth factor receptor signaling pathway","regulation of Notch signaling pathway",0.88321578099839,0.359666666666667,0.565
"GO:0048070",72,"GO:0048070",0.59962,1,"regulation of developmental pigmentation","regulation of developmental pigmentation",0.939326086956522,0.272555555555556,0
"GO:0016048",77,"GO:0016048",0.59906,0,"detection of temperature stimulus","detection of temperature stimulus",0.947354267310789,0.275076923076923,0
"GO:0050961",77,"GO:0016048",0.59906,0,"detection of temperature stimulus involved in sensory perception","detection of temperature stimulus",0.903061191626409,0.250923076923077,1
"GO:0051174",32,"GO:0019637",0.59883,0,"regulation of phosphorus metabolic process","organophosphate metabolic process",0.878156199677939,0.26625,0.654
"GO:0019220",32,"GO:0019637",0.59883,0,"regulation of phosphate metabolic process","organophosphate metabolic process",0.878141706924316,0.2656875,0.654
"GO:0008078",78,"GO:0008354",0.59861,17,"mesodermal cell migration","germ cell migration",0.978897745571659,0.363222222222222,0.643
"GO:0070482",106,"GO:0036293",0.59847,5,"response to oxygen levels","response to decreased oxygen levels",0.952464573268921,0.3068,0.986
"GO:0008088",86,"GO:0030705",0.59834,17,"axo-dendritic transport","cytoskeleton-dependent intracellular transport",0.93702576489533,0.416333333333333,0.936
"GO:0044089",179,"GO:0070925",0.59779,0,"positive regulation of cellular component biogenesis","organelle assembly",0.878256038647343,0.47175,0.567
"GO:0034654",145,"GO:0006357",0.59492,0,"nucleobase-containing compound biosynthetic process","regulation of transcription by RNA polymerase II",0.90230193236715,0.235125,0.824
"GO:0044706",182,"GO:0044706",0.59486,0,"multi-multicellular organism process","multi-multicellular organism process",0.960417069243156,1,0
"GO:0010721",14,"GO:0045595",0.5947,0,"negative regulation of cell development","regulation of cell differentiation",0.843210144927536,0.239291666666667,0.834
"GO:0050965",77,"GO:0016048",0.59413,7,"detection of temperature stimulus involved in sensory perception of pain","detection of temperature stimulus",0.907688405797101,0.288461538461538,0.951
"GO:0002376",67,"GO:0002682",0.59261,8,"immune system process","regulation of immune system process",0.994089371980676,0.26525,0.906
"GO:0006644",32,"GO:0019637",0.59179,36,"phospholipid metabolic process","organophosphate metabolic process",0.926028985507246,0.407125,0.88
"GO:0040008",27,"GO:0045926",0.5895,24,"regulation of growth","negative regulation of growth",0.918929146537842,0.224625,0.883
"GO:0009890",50,"GO:0051253",0.58882,2,"negative regulation of biosynthetic process","negative regulation of RNA metabolic process",0.846726247987118,0.183375,0.804
"GO:0031327",50,"GO:0051253",0.58882,0,"negative regulation of cellular biosynthetic process","negative regulation of RNA metabolic process",0.831699677938808,0.1796875,0.814
"GO:1990709",22,"GO:0045216",0.58839,7,"presynaptic active zone organization","cell-cell junction organization",0.953443639291465,0.370642857142857,0.627
"GO:0051128",97,"GO:0051130",0.58823,0,"regulation of cellular component organization","positive regulation of cellular component organization",0.870214170692432,0.323307692307692,0.847
"GO:0051169",86,"GO:0030705",0.58796,1,"nuclear transport","cytoskeleton-dependent intracellular transport",0.939616747181965,0.380111111111111,0.645
"GO:0051588",181,"GO:0006836",0.58764,0,"regulation of neurotransmitter transport","neurotransmitter transport",0.907171497584541,0.383333333333333,0.851
"GO:0046928",181,"GO:0006836",0.58764,21,"regulation of neurotransmitter secretion","neurotransmitter transport",0.859102254428341,0.383333333333333,0.851
"GO:0042752",152,"GO:0048511",0.58687,36,"regulation of circadian rhythm","rhythmic process",0.935128824476651,0.268428571428571,0.916
"GO:0050829",180,"GO:0071496",0.58558,132,"defense response to Gram-negative bacterium","cellular response to external stimulus",0.941675523349436,0.517166666666667,0.551
"GO:0048583",133,"GO:0032103",0.58538,0,"regulation of response to stimulus","positive regulation of response to external stimulus",0.869688405797101,0.353,0.733
"GO:0043543",176,"GO:0043543",0.5844,0,"protein acylation","protein acylation",0.942751207729469,0.2215,0
"GO:0006974",38,"GO:0031347",0.58433,43,"DNA damage response","regulation of defense response",0.927412238325282,0.371,0.592
"GO:0007298",140,"GO:0007427",0.58396,109,"border follicle cell migration","epithelial cell migration, open tracheal system",0.870488727858293,0.2485,0.849
"GO:1902679",50,"GO:0051253",0.58307,0,"negative regulation of RNA biosynthetic process","negative regulation of RNA metabolic process",0.835824476650564,0.208125,0.984
"GO:0097090",80,"GO:0061024",0.58221,3,"presynaptic membrane organization","membrane organization",0.954154589371981,0.4998,0.719
"GO:0031647",95,"GO:0031647",0.58213,17,"regulation of protein stability","regulation of protein stability",0.936070048309179,0.5825,0
"GO:0007629",121,"GO:0030534",0.58162,17,"flight behavior","adult behavior",0.947191626409018,0.4255,0.817
"GO:1901605",128,"GO:0006082",0.58118,0,"alpha-amino acid metabolic process","organic acid metabolic process",0.925424315619968,0.253428571428571,0.828
"GO:0070085",35,"GO:0070085",0.58106,11,"glycosylation","glycosylation",0.96340499194847,0.28325,0
"GO:0002697",67,"GO:0002682",0.58059,0,"regulation of immune effector process","regulation of immune system process",0.937563607085346,0.327,0.866
"GO:0045892",50,"GO:0051253",0.58006,161,"negative regulation of DNA-templated transcription","negative regulation of RNA metabolic process",0.835805152979066,0.208125,0.984
"GO:0008286",54,"GO:0008286",0.57848,58,"insulin receptor signaling pathway","insulin receptor signaling pathway",0.862968599033816,0.2505,0
"GO:0002064",146,"GO:0048729",0.57783,1,"epithelial cell development","tissue morphogenesis",0.90073268921095,0.268125,0.775
"GO:0006486",35,"GO:0070085",0.57572,46,"protein glycosylation","glycosylation",0.915124798711755,0.2795,0.988
"GO:0043413",35,"GO:0070085",0.57572,0,"macromolecule glycosylation","glycosylation",0.949186795491143,0.2795,0.988
"GO:0007167",37,"GO:0008593",0.57496,0,"enzyme-linked receptor protein signaling pathway","regulation of Notch signaling pathway",0.863989533011272,0.295083333333333,0.66
"GO:0051093",14,"GO:0045595",0.57488,0,"negative regulation of developmental process","regulation of cell differentiation",0.854319645732689,0.327666666666667,0.746
"GO:0006726",161,"GO:0042440",0.57421,10,"eye pigment biosynthetic process","pigment metabolic process",0.959271336553945,0.1615,0.906
"GO:0046486",3,"GO:0046486",0.57366,0,"glycerolipid metabolic process","glycerolipid metabolic process",0.932688405797101,0.28225,0
"GO:0048103",156,"GO:0051301",0.57256,2,"somatic stem cell division","cell division",0.984252818035427,0.336222222222222,0.663
"GO:0048878",19,"GO:0060250",0.5718,0,"chemical homeostasis","germ-line stem-cell niche homeostasis",0.992613526570048,0.294307692307692,0.688
"GO:0006913",86,"GO:0030705",0.56928,19,"nucleocytoplasmic transport","cytoskeleton-dependent intracellular transport",0.93962962962963,0.380222222222222,0.645
"GO:0032101",133,"GO:0032103",0.56915,0,"regulation of response to external stimulus","positive regulation of response to external stimulus",0.876269726247987,0.333166666666667,0.942
"GO:0051094",14,"GO:0045595",0.56881,0,"positive regulation of developmental process","regulation of cell differentiation",0.856292270531401,0.375833333333333,0.753
"GO:0032259",20,"GO:0032259",0.56853,15,"methylation","methylation",0.963730273752013,0.2975,0
"GO:0001667",78,"GO:0008354",0.56745,0,"ameboidal-type cell migration","germ cell migration",0.975110305958132,0.297111111111111,0.764
"GO:0034249",36,"GO:0034248",0.56705,0,"negative regulation of amide metabolic process","regulation of amide metabolic process",0.86837922705314,0.308727272727273,0.933
"GO:0006351",145,"GO:0006357",0.56703,46,"DNA-templated transcription","regulation of transcription by RNA polymerase II",0.900126409017713,0.226625,0.851
"GO:1904748",124,"GO:0010623",0.56618,0,"regulation of apoptotic process involved in development","programmed cell death involved in cell development",0.881486312399356,0.277894736842105,0.613
"GO:0048521",57,"GO:0045995",0.56597,0,"negative regulation of behavior","regulation of embryonic development",0.876188405797101,0.318375,0.543
"GO:0044770",158,"GO:0022402",0.56575,1,"cell cycle phase transition","cell cycle process",0.978237520128824,0.31975,0.782
"GO:0035050",62,"GO:0007507",0.56373,21,"embryonic heart tube development","heart development",0.906671497584541,0.493666666666667,0.853
"GO:0051048",89,"GO:0051050",0.56355,1,"negative regulation of secretion","positive regulation of transport",0.89309500805153,0.2531,0.711
"GO:0006260",166,"GO:0006259",0.56327,64,"DNA replication","DNA metabolic process",0.928697262479871,0.326875,0.855
"GO:0046622",27,"GO:0045926",0.56321,14,"positive regulation of organ growth","negative regulation of growth",0.862346215780998,0.332666666666667,0.662
"GO:0015849",88,"GO:0015849",0.56183,0,"organic acid transport","organic acid transport",0.954864734299517,0.298111111111111,0
"GO:0046942",88,"GO:0015849",0.56183,0,"carboxylic acid transport","organic acid transport",0.954631239935588,0.260111111111111,0.995
"GO:1901566",134,"GO:0006508",0.56079,0,"organonitrogen compound biosynthetic process","proteolysis",0.922307568438003,0.52875,0.539
"GO:0033554",38,"GO:0031347",0.56042,7,"cellular response to stress","regulation of defense response",0.922121578099839,0.331416666666667,0.64
"GO:0000226",65,"GO:0007018",0.56013,73,"microtubule cytoskeleton organization","microtubule-based movement",0.932012077294686,0.3125,0.814
"GO:0022607",179,"GO:0070925",0.56004,0,"cellular component assembly","organelle assembly",0.933542673107891,0.45825,0.808
"GO:0003002",178,"GO:0009953",0.55971,0,"regionalization","dorsal/ventral pattern formation",0.899580515297907,0.32225,0.824
"GO:0006955",67,"GO:0002682",0.55905,51,"immune response","regulation of immune system process",0.946793880837359,0.268,0.876
"GO:0043279",54,"GO:0008286",0.55895,0,"response to alkaloid","insulin receptor signaling pathway",0.94674154589372,0.3261875,0.747
"GO:0009629",159,"GO:0009314",0.55821,1,"response to gravity","response to radiation",0.957371980676329,0.40375,0.657
"GO:0042332",159,"GO:0009314",0.55821,22,"gravitaxis","response to radiation",0.94116425120773,0.377375,0.655
"GO:1903531",89,"GO:0051050",0.55548,1,"negative regulation of secretion by cell","positive regulation of transport",0.883590982286634,0.2537,0.708
"GO:0001941",113,"GO:0001941",0.55502,4,"postsynaptic membrane organization","postsynaptic membrane organization",0.952917069243156,0.475666666666667,0
"GO:0007602",77,"GO:0016048",0.55482,72,"phototransduction","detection of temperature stimulus",0.867639291465378,0.204153846153846,0.794
"GO:0051603",21,"GO:0009057",0.55443,39,"proteolysis involved in protein catabolic process","macromolecule catabolic process",0.928533011272142,0.173083333333333,0.92
"GO:0042074",78,"GO:0008354",0.55439,0,"cell migration involved in gastrulation","germ cell migration",0.905814009661836,0.376111111111111,0.621
"GO:0060541",177,"GO:0035152",0.55295,0,"respiratory system development","regulation of tube architecture, open tracheal system",0.905198872785829,0.384666666666667,0.861
"GO:0007424",177,"GO:0035152",0.55295,106,"open tracheal system development","regulation of tube architecture, open tracheal system",0.905638486312399,0.382666666666667,0.867
"GO:0035112",125,"GO:0035112",0.55289,0,"genitalia morphogenesis","genitalia morphogenesis",0.894021739130435,0.204625,0
"GO:0043632",21,"GO:0009057",0.55282,0,"modification-dependent macromolecule catabolic process","macromolecule catabolic process",0.941292270531401,0.205,0.906
"GO:0006511",21,"GO:0009057",0.55282,174,"ubiquitin-dependent protein catabolic process","macromolecule catabolic process",0.929625603864734,0.169666666666667,0.901
"GO:0019941",21,"GO:0009057",0.55282,7,"modification-dependent protein catabolic process","macromolecule catabolic process",0.929542673107891,0.168833333333333,0.903
"GO:0031324",50,"GO:0051253",0.55055,0,"negative regulation of cellular metabolic process","negative regulation of RNA metabolic process",0.836003220611916,0.1819375,0.824
"GO:0017148",36,"GO:0034248",0.54806,60,"negative regulation of translation","regulation of amide metabolic process",0.83980998389694,0.292545454545455,0.927
"GO:0045477",124,"GO:0010623",0.5476,3,"regulation of nurse cell apoptotic process","programmed cell death involved in cell development",0.849161030595813,0.277473684210526,0.819
"GO:0048812",90,"GO:0032989",0.54666,16,"neuron projection morphogenesis","cellular component morphogenesis",0.824074074074074,0.22075,0.952
"GO:0007619",5,"GO:0060179",0.54623,30,"courtship behavior","male mating behavior",0.921737520128824,0.2205,0.875
"GO:0050896",167,"GO:0050896",0.54609,0,"response to stimulus","response to stimulus",0.936878421900161,0.6205,0
"GO:1902742",124,"GO:0010623",0.54548,2,"apoptotic process involved in development","programmed cell death involved in cell development",0.934210144927536,0.290631578947368,0.646
"GO:0006473",176,"GO:0043543",0.54391,1,"protein acetylation","protein acylation",0.945131239935588,0.192,0.954
"GO:0018394",176,"GO:0043543",0.54391,1,"peptidyl-lysine acetylation","protein acylation",0.945416264090177,0.191666666666667,0.932
"GO:0006475",176,"GO:0043543",0.54391,0,"internal protein amino acid acetylation","protein acylation",0.946477455716586,0.191666666666667,0.931
"GO:0016573",176,"GO:0043543",0.54391,23,"histone acetylation","protein acylation",0.944829307568438,0.189833333333333,0.923
"GO:0018393",176,"GO:0043543",0.54391,0,"internal peptidyl-lysine acetylation","protein acylation",0.945452495974235,0.184333333333333,0.931
"GO:0035025",9,"GO:0007264",0.54357,18,"positive regulation of Rho protein signal transduction","small GTPase mediated signal transduction",0.87475040257649,0.249,0.798
"GO:0007509",78,"GO:0008354",0.54341,11,"mesoderm migration involved in gastrulation","germ cell migration",0.89868921095008,0.360222222222222,0.603
"GO:0090130",140,"GO:0007427",0.54341,0,"tissue migration","epithelial cell migration, open tracheal system",0.950017713365539,0.2415,0.87
"GO:1902875",175,"GO:1902875",0.54181,1,"regulation of embryonic pattern specification","regulation of embryonic pattern specification",0.894090982286634,1,0
"GO:0042220",54,"GO:0008286",0.53911,4,"response to cocaine","insulin receptor signaling pathway",0.947343800322061,0.32275,0.716
"GO:0045924",5,"GO:0060179",0.5378,15,"regulation of female receptivity","male mating behavior",0.874411433172303,0.300428571428571,0.796
"GO:2000252",57,"GO:0045995",0.53779,10,"negative regulation of feeding behavior","regulation of embryonic development",0.880467793880837,0.32025,0.524
"GO:0070647",41,"GO:0016570",0.53616,0,"protein modification by small protein conjugation or removal","histone modification",0.933975845410628,0.294666666666667,0.789
"GO:1900180",99,"GO:1900180",0.53611,1,"regulation of protein localization to nucleus","regulation of protein localization to nucleus",0.895645732689211,0.292,0
"GO:0033157",89,"GO:0051050",0.53588,2,"regulation of intracellular protein transport","positive regulation of transport",0.884352657004831,0.2988,0.733
"GO:0090175",171,"GO:0022603",0.53505,24,"regulation of establishment of planar polarity","regulation of anatomical structure morphogenesis",0.867558776167472,0.38425,0.818
"GO:0045476",124,"GO:0010623",0.53457,12,"nurse cell apoptotic process","programmed cell death involved in cell development",0.894094202898551,0.287473684210526,0.866
"GO:0090598",52,"GO:0090598",0.5335,0,"male anatomical structure morphogenesis","male anatomical structure morphogenesis",0.908462157809984,0.244571428571429,0
"GO:0048803",52,"GO:0090598",0.5335,19,"imaginal disc-derived male genitalia morphogenesis","male anatomical structure morphogenesis",0.891462157809984,0.241571428571429,0.996
"GO:0048808",52,"GO:0090598",0.5335,1,"male genitalia morphogenesis","male anatomical structure morphogenesis",0.895626409017713,0.239428571428571,1
"GO:0048805",125,"GO:0035112",0.5335,0,"imaginal disc-derived genitalia morphogenesis","genitalia morphogenesis",0.890602254428341,0.206375,0.989
"GO:0035126",125,"GO:0035112",0.5335,0,"post-embryonic genitalia morphogenesis","genitalia morphogenesis",0.892744766505636,0.206375,0.989
"GO:2000377",174,"GO:2000377",0.53309,2,"regulation of reactive oxygen species metabolic process","regulation of reactive oxygen species metabolic process",0.908675523349436,1,0
"GO:0031023",79,"GO:0031023",0.53276,5,"microtubule organizing center organization","microtubule organizing center organization",0.940140901771337,0.242571428571429,0
"GO:0098656",13,"GO:0098656",0.53241,5,"monoatomic anion transmembrane transport","monoatomic anion transmembrane transport",0.952490338164251,0.334,0
"GO:0006816",13,"GO:0098656",0.53048,41,"calcium ion transport","monoatomic anion transmembrane transport",0.954342190016103,0.307416666666667,0.599
"GO:0071824",101,"GO:0006338",0.53024,0,"protein-DNA complex organization","chromatin remodeling",0.939049919484702,0.236181818181818,0.945
"GO:0051262",66,"GO:0051262",0.53004,2,"protein tetramerization","protein tetramerization",0.953986312399356,0.383666666666667,0
"GO:0016053",128,"GO:0006082",0.52974,0,"organic acid biosynthetic process","organic acid metabolic process",0.92651690821256,0.238571428571429,0.847
"GO:0046394",128,"GO:0006082",0.52974,0,"carboxylic acid biosynthetic process","organic acid metabolic process",0.926510466988728,0.238142857142857,0.847
"GO:0007178",37,"GO:0008593",0.52931,6,"transmembrane receptor protein serine/threonine kinase signaling pathway","regulation of Notch signaling pathway",0.880235909822866,0.33475,0.579
"GO:0048790",22,"GO:0045216",0.52927,12,"maintenance of presynaptic active zone structure","cell-cell junction organization",0.954605475040258,0.392214285714286,0.603
"GO:0046888",89,"GO:0051050",0.52709,0,"negative regulation of hormone secretion","positive regulation of transport",0.864014492753623,0.2617,0.666
"GO:0002792",89,"GO:0051050",0.52709,0,"negative regulation of peptide secretion","positive regulation of transport",0.894214975845411,0.247566666666667,0.666
"GO:0090278",89,"GO:0051050",0.52709,5,"negative regulation of peptide hormone secretion","positive regulation of transport",0.859220611916264,0.228833333333333,0.666
"GO:0070828",101,"GO:0006338",0.52641,10,"heterochromatin organization","chromatin remodeling",0.94588808373591,0.296363636363636,0.891
"GO:0006650",3,"GO:0046486",0.52598,2,"glycerophospholipid metabolic process","glycerolipid metabolic process",0.927929951690821,0.285375,0.971
"GO:0007010",173,"GO:0071840",0.52593,27,"cytoskeleton organization","cellular component organization or biogenesis",0.932641706924316,0.471333333333333,0.593
"GO:1903649",87,"GO:1903649",0.52496,0,"regulation of cytoplasmic transport","regulation of cytoplasmic transport",0.905140901771337,0.492,0
"GO:0006261",166,"GO:0006259",0.5199,29,"DNA-templated DNA replication","DNA metabolic process",0.931002415458937,0.329,0.824
"GO:0002066",68,"GO:0002066",0.51983,0,"columnar/cuboidal epithelial cell development","columnar/cuboidal epithelial cell development",0.934921095008052,0.39825,0
"GO:0030707",146,"GO:0048729",0.51983,77,"follicle cell of egg chamber development","tissue morphogenesis",0.869347826086956,0.275125,0.766
"GO:0051962",57,"GO:0045995",0.51929,0,"positive regulation of nervous system development","regulation of embryonic development",0.826511272141707,0.3085,0.77
"GO:0035264",27,"GO:0045926",0.51809,11,"multicellular organism growth","negative regulation of growth",0.927475040257649,0.316458333333333,0.683
"GO:0044786",166,"GO:0006259",0.51714,0,"cell cycle DNA replication","DNA metabolic process",0.932816425120773,0.3635,0.722
"GO:0005975",24,"GO:0005975",0.51665,133,"carbohydrate metabolic process","carbohydrate metabolic process",0.95424154589372,0.326571428571429,0
"GO:0043068",124,"GO:0010623",0.51618,27,"positive regulation of programmed cell death","programmed cell death involved in cell development",0.903571658615137,0.271842105263158,0.722
"GO:0031345",147,"GO:0031344",0.51603,0,"negative regulation of cell projection organization","regulation of cell projection organization",0.878343800322061,0.3298,0.835
"GO:0034059",106,"GO:0036293",0.51573,4,"response to anoxia","response to decreased oxygen levels",0.957929146537842,0.3938,0.822
"GO:0030952",139,"GO:0030010",0.51497,0,"establishment or maintenance of cytoskeleton polarity","establishment of cell polarity",0.946300322061192,0.253833333333333,0.747
"GO:0048036",82,"GO:0016319",0.51478,10,"central complex development","mushroom body development",0.920573268921095,0.4585,0.768
"GO:0006821",13,"GO:0098656",0.51443,22,"chloride transport","monoatomic anion transmembrane transport",0.96275040257649,0.350333333333333,0.904
"GO:0006869",172,"GO:0070727",0.51437,21,"lipid transport","cellular macromolecule localization",0.951272141706924,0.413428571428571,0.699
"GO:0010631",140,"GO:0007427",0.51428,1,"epithelial cell migration","epithelial cell migration, open tracheal system",0.932359903381643,0.238,0.875
"GO:0042754",152,"GO:0048511",0.51305,1,"negative regulation of circadian rhythm","rhythmic process",0.931807568438003,0.338428571428571,0.722
